date;time;80x01-02_engine-rpm;80x03_coolant_temp;80x04_ambient_temp;80x05_intake_air_temp;80x06_fuel_temp;80x07_map_kpa;80x08_battery_voltage;80x09_throttle_pot;80x0A_idle_switch;80x0B_aircon;80x0C_park_neutral_switch;80x0F_idle_set_point;80x10_idle_hot;80x12_iac_position;80x13-14_idle_error;80x15_ignition_advance_offset;80x16_ignition_advance;80x17-18_coil_time;80x19_crankshaft_position_sensor;coolant_sensor_fault;air_intake_sensor_fault;fuel_pump_circuit_fault;throttle_pot_fault;0x80_raw;7dx01_ignition_switch;7dx02_throttle_angle;7dx04_air_fuel_ratio;7dx06_lambda_voltage;7dx07_lambda_sensor_frequency;7dx08_lambda_sensor_dutycycle;7dx09_lambda_sensor_status;7dx0A_closed_loop;7dx0B_long_term_fuel_trim;7dx0C_short_term_fuel_trim;7dx0D_carbon_canister_dutycycle;7dx0F_idle_base_pos;7dx12_ignition_advance2;7dx13_idle_speed_offset;7dx1F_jack_count;0x7d_raw
10.12.2023 00:00;19:44:04;949;78;14;13;30;36;14. Feb;0.06;0;true;true;0;43;96;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B585454455248E030020082080002B88600010004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:06.013;916;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;96;128;0;16;Apr 48;16;false;false;false;false;801C039484454455248E030020082080002B88600010005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:06;943;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;96;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03AF84454455248E030020082080002B88600004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:08.027;957;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;96;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03BD84454455238E030020082080002B88600000004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:09;946;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;97;128;0;14;Apr 48;16;false;false;false;false;801C03B284454455248E030020082080002B8861000C004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:11;946;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;97;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B284454455258E030020082080002B88610004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:11;944;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;97;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03B083454455228E030020082080002B88610008004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:13;943;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;98;128;0;14;Apr 48;16;false;false;false;false;801C03AF83454455238E030020082080002B8862000C004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:14;947;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;98;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B383454455228E030020082080002B88620000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:16;968;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;98;128;0;16;Apr 48;16;false;false;false;false;801C03C883454455228E030020082080002B88620018005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:16;979;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;98;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D383454455228E030020082080002B88620000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:18;987;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;98;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DB82454455238E030020082080002B88620004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:20.014;956;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;15. Mai;Apr 48;16;false;false;false;false;801C03BC82454455238E030020082080002B8863000C004F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:21;985;75;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;14;Apr 48;16;false;false;false;false;801C03D982454455248E030020082080002B88630004004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:22.011;943;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03AF82454455228E030020082080002B8863000C004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:23;980;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03D482454455228E030020082080002B88630004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:25;978;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;16;Apr 48;16;false;false;false;false;801C03D282454455238E030020082080002B88630018005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:26;991;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DF82454455228E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:27;987;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;14;Apr 48;16;false;false;false;false;801C03DB82454455238E030020082080002B88630004004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:28;971;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03CB82454455238E030020082080002B88630010004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:30;972;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03CC82454455238E030020082080002B88630008004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:32.016;976;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;16;Apr 48;16;false;false;false;false;801C03D082454455228E030020082080002B88630014005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:32;980;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03D482454455238E030020082080002B88630004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:34.014;973;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03CD82454455228E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:35;961;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C182454455228E030020082080002B8863000C004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:37;979;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D383454455228E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:37;984;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03D883454455238E030020082080002B88630004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:39;973;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;15. Mai;Apr 48;16;false;false;false;false;801C03CD83454455238E030020082080002B88640014004F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:40;985;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03D983454455238E030020082080002B88650018004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:42;974;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;15;Apr 48;16;false;false;false;false;801C03CE83454455248E030020082080002B88650000004E08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:42;987;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DB83454455248E030020082080002B88650008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:44;979;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03D383454455238E030020082080002B88650008004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:46.016;977;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D183454455238E030020082080002B88650000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:47;977;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03D184454455248E030020082080002B8865001C004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:48.014;932;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03A484454455248E030020082080002B88650008004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:49;970;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;100;128;0;12;Apr 48;16;false;false;false;false;801C03CA84454455248E030020082080002B88640010004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:51;959;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03BF84454455238E030020082080002B88640004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:52;944;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B084454455238E030020082080002B88640004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:53;960;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03C084454455238E030020082080002B88640004004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:54;968;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03C884454455248E030020082080002B88630010004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:56;964;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C484454455238E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:58.018;961;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03C184454455238E030020082080002B88630008004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:58;967;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C784454455248E030020082080002B8863001C004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:00.016;956;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03BC84454455238E030020082080002B88630014004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:01;960;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C084454455248E030020082080002B88630008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:03;954;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;97;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03BA84454455248E030020082080002B88610020004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:03;938;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;97;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03AA84454455258E030020082080002B88610004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:05;969;77;14;13;30;34;14. Feb;0.06;0;true;true;0;43;97;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03C984454455228E030020082080002B8861000C004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:06;966;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;97;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C684454455238E030020082080002B88610004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:08;921;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;97;128;0;12. Mai;Apr 48;16;false;false;false;false;801C039984454455258E030020082080002B88610004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:08;952;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;97;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03B884454455258E030020082080002B8861001C004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:10;953;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;96;128;0;12;Apr 48;16;false;false;false;false;801C03B984454455258E030020082080002B88600010004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:12.018;968;77;14;13;30;34;14. Feb;0.06;0;true;true;0;43;96;128;0;16;Apr 48;16;false;false;false;false;801C03C884454455228E030020082080002B88600014005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:13;981;77;14;13;30;34;14. Feb;0.06;0;true;true;0;43;95;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D584454455228E030020082080002B885F0000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:14.015;965;77;14;13;30;34;14. Feb;0.06;0;true;true;0;43;95;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C584454455228E030020082080002B885F0004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:15;959;77;14;13;30;34;14. Feb;0.06;0;true;true;0;43;95;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03BF84454455228E030020082080002B885F0014004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:17;976;77;14;13;30;34;14. Feb;0.06;0;true;true;0;43;95;128;0;12;Apr 48;16;false;false;false;false;801C03D084454455228E030020082080002B885F0010004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:18;1001;76;14;13;30;50;14. Feb;0.06;0;true;true;0;43;92;128;0;4;Apr 48;16;false;false;false;false;801C03E983454455328E030020082080002B885C00A8003808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:19;1036;76;14;13;30;82;14. Feb;0.06;0;true;true;0;43;88;128;0;4;Apr 48;16;false;false;false;false;801C040C83454455528E030020082080002B8858009C003808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:20;1899;76;14;13;30;65;14. Jan;0.06;0;true;true;0;43;4;384;0;17;Apr 48;16;false;false;false;false;801C076B83454455418D030020082080002B880401FC005208C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:22;2050;76;14;13;30;62;14. Feb;0.06;0;true;true;0;43;4;384;0;4;Apr 48;16;false;false;false;false;801C0802834544553E8E030020082080002B880401FC003808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:24.084;2120;76;14;13;30;48;14. Feb;0.06;0;true;true;0;43;4;384;0;17;Apr 48;16;false;false;false;false;801C084883454455308E030020082080002B880401FC005208C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:24;1909;76;14;13;30;25;14. Feb;0.06;0;true;true;0;43;4;384;0;4;Apr 48;16;false;false;false;false;801C077583454455198E030020082080002B880401FC003808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:26.018;1052;76;14;13;30;37;14. Feb;0.06;0;true;true;0;43;4;128;0;08. Mai;Apr 48;16;false;false;false;false;801C041C83454455258E030020082080002B88040040004108C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:27;1041;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;4;128;0;08. Mai;Apr 48;16;false;false;false;false;801C041183454455238E030020082080002B88040038004108C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:29;1030;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;4;128;0;10;Apr 48;16;false;false;false;false;801C040683454455248E030020082080002B88040028004408C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:29;1010;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;4;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03F283454455238E030020082080002B88040014004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:31;1023;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;4;128;0;09. Mai;Apr 48;16;false;false;false;false;801C03FF83454455238E030020082080002B88040030004308C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:32;1013;76;14;13;30;37;14. Feb;0.06;0;true;true;0;43;4;128;0;6;Apr 48;16;false;false;false;false;801C03F583454455258E030020082080002B88040058003C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:34;2443;76;14;13;30;66;14. Feb;0.06;0;true;true;0;43;4;384;0;13. Mai;Apr 48;16;false;false;false;false;801C098B83454455428E030020082080002B880401FC004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:34;1924;76;14;13;30;73;14. Feb;0.06;0;true;true;0;43;4;384;0;4;Apr 48;16;false;false;false;false;801C078483454455498E030020082080002B880401FC003808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:36;2121;76;14;13;30;72;14. Feb;0.06;0;true;true;0;43;4;384;0;4;Apr 48;16;false;false;false;false;801C084983454455488E030020082080002B880401FC003808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:38;2473;77;14;13;30;64;14. Feb;0.06;0;true;true;0;43;3;384;0;14;Apr 48;16;false;false;false;false;801C09A984454455408E030020082080002B880301FC004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:40.081;2042;77;14;13;30;69;14. Feb;0.06;0;true;true;0;43;3;384;0;17. Mai;Apr 48;16;false;false;false;false;801C07FA84454455458E030020082080002B880301FC005308C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:41;1015;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;3;128;0;8;Apr 48;16;false;false;false;false;801C03F784454455248E030020082080002B88030048004008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:43;1018;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;3;128;0;07. Mai;Apr 48;16;false;false;false;false;801C03FA84454455258E030020082080002B88030040003F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:44;1029;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;4;128;0;8;Apr 48;16;false;false;false;false;801C040583454455248E030020082080002B8804003C004008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:45;1033;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;4;128;0;07. Mai;Apr 48;16;false;false;false;false;801C040983454455248E030020082080002B8804003C003F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:46;1020;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;4;128;0;10;Apr 48;16;false;false;false;false;801C03FC83454455248E030020082080002B88040024004408C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:48;1029;76;14;13;30;37;14. Jan;0.06;0;true;true;0;43;4;128;0;10. Mai;Apr 48;16;false;false;false;false;801C040583454455258D030020082080002B8804001C004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:50.021;996;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;3;128;0;08. Mai;Apr 48;16;false;false;false;false;801C03E484454455258E030020082080002B88030040004108C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:50;1016;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;3;128;0;10;Apr 48;16;false;false;false;false;801C03F884454455238E030020082080002B88030028004408C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:52.020;1009;77;14;13;30;38;14. Feb;0.06;0;true;true;0;43;3;128;0;9;Apr 48;16;false;false;false;false;801C03F184454455268E030020082080002B88030030004208C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
